"","FECHA_ADMINISTRACION","GRUPO_ETARIO","GENERO","VACUNA","TIPO_EFECTOR","DOSIS_1","DOSIS_2","ID_CARGA","DOSIS_3"
"18124",2021-06-26,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18125",2021-07-06,"51 a 60","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,1
"18126",2021-07-07,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18127",2021-07-11,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",1,0,NA,0
"18128",2021-07-12,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"18129",2021-07-15,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"18130",2021-07-23,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18131",2021-08-02,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18132",2021-08-03,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,1,NA,0
"18133",2021-08-05,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18134",2021-08-05,"61 a 70","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,1
"18135",2021-08-14,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,0,NA,0
"18136",2021-08-17,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",3,0,NA,0
"18137",2021-08-21,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,1,NA,0
"18138",2021-08-26,"51 a 60","M","Moderna","Privado",0,1,NA,0
"18139",2021-08-28,"31 a 40","M","Moderna","Público",0,1,NA,0
"18140",2021-08-29,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,1
"18141",2021-09-04,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18142",2021-09-07,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,2,NA,0
"18143",2021-09-12,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"18144",2021-09-14,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",3,1,NA,0
"18145",2021-09-25,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"18146",2021-09-25,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18147",2021-09-25,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,1
"18148",2021-09-26,"91 o mas","F","Sinopharm","Público",1,0,NA,0
"18149",2021-10-03,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18150",2021-10-14,"31 a 40","F","Sputnik","Privado",0,1,NA,0
"18151",2021-10-15,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18152",2021-10-23,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,1
"18153",2021-10-25,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"18154",2021-08-25,"41 a 50","F","Moderna","Público",0,4,NA,0
"18155",2021-08-25,"41 a 50","F","Sinopharm","Público",52,533,NA,0
"18156",2021-08-25,"41 a 50","F","Sputnik","Público",60,1,NA,0
"18157",2021-08-25,"41 a 50","M","AstraZeneca","Público",23,6282,NA,0
"18158",2021-08-25,"41 a 50","M","Moderna","Público",1,3,NA,0
"18159",2021-08-25,"41 a 50","M","Sinopharm","Público",47,366,NA,0
"18160",2021-08-25,"41 a 50","M","Sputnik","Público",60,1,NA,0
"18161",2021-08-25,"51 a 60","F","AstraZeneca","Público",11,4364,NA,0
"18162",2021-08-25,"51 a 60","F","Moderna","Público",0,10,NA,0
"18163",2021-08-25,"51 a 60","F","Sinopharm","Público",18,307,NA,0
"18164",2021-08-25,"51 a 60","F","Sputnik","Público",42,4,NA,0
"18165",2021-08-25,"51 a 60","M","AstraZeneca","Público",12,4660,NA,0
"18166",2021-08-25,"51 a 60","M","Moderna","Público",0,6,NA,0
"18167",2021-08-25,"51 a 60","M","Sinopharm","Público",24,162,NA,0
"18168",2021-08-25,"51 a 60","M","Sputnik","Público",27,4,NA,0
"18169",2021-08-25,"61 a 70","F","AstraZeneca","Público",6,348,NA,0
"18170",2021-08-25,"61 a 70","F","Moderna","Público",0,10,NA,0
"18171",2021-08-25,"61 a 70","F","Sinopharm","Público",5,83,NA,0
"18172",2021-08-25,"61 a 70","F","Sputnik","Público",14,7,NA,0
"18173",2021-08-25,"61 a 70","M","AstraZeneca","Público",7,328,NA,0
"18174",2021-08-25,"61 a 70","M","Moderna","Público",0,4,NA,0
"18175",2021-08-25,"61 a 70","M","Sinopharm","Público",3,54,NA,0
"18176",2021-08-25,"61 a 70","M","Sputnik","Público",9,5,NA,0
"18177",2021-08-25,"71 a 80","F","AstraZeneca","Público",3,102,NA,0
"18178",2021-08-25,"71 a 80","F","Moderna","Público",0,2,NA,0
"18179",2021-08-25,"71 a 80","F","Sinopharm","Público",6,34,NA,0
"18180",2021-08-25,"71 a 80","F","Sputnik","Público",4,1,NA,0
"18181",2021-08-25,"71 a 80","M","AstraZeneca","Público",2,81,NA,0
"18182",2021-08-25,"71 a 80","M","Moderna","Público",1,1,NA,0
"18183",2021-08-25,"71 a 80","M","Sinopharm","Público",2,17,NA,0
"18184",2021-08-25,"71 a 80","M","Sputnik","Público",1,1,NA,0
"18185",2021-08-25,"81 a 90","F","AstraZeneca","Público",3,47,NA,0
"18186",2021-08-25,"81 a 90","F","Moderna","Público",0,1,NA,0
"18187",2021-08-25,"81 a 90","F","Sinopharm","Público",2,19,NA,0
"18188",2021-08-25,"81 a 90","F","Sputnik","Público",3,7,NA,0
"18189",2021-08-25,"81 a 90","M","AstraZeneca","Público",1,20,NA,0
"18190",2021-08-25,"81 a 90","M","Sinopharm","Público",0,5,NA,0
"18191",2021-08-25,"81 a 90","M","Sputnik","Público",1,2,NA,0
"18192",2021-08-25,"91 o mas","F","AstraZeneca","Público",1,11,NA,0
"18193",2021-08-25,"91 o mas","F","Sinopharm","Público",1,11,NA,0
"18194",2021-08-25,"91 o mas","F","Sputnik","Público",0,4,NA,0
"18195",2021-08-25,"91 o mas","M","AstraZeneca","Público",1,4,NA,0
"18196",2021-06-10,"51 a 60","M","Sputnik","Privado",1,0,NA,0
"18197",2021-08-03,"30 o menos","F","Sinopharm","Privado",1,0,NA,0
"18198",2021-08-03,"30 o menos","M","Sinopharm","Privado",1,0,NA,0
"18199",2021-08-16,"30 o menos","F","AstraZeneca","Privado",0,1,NA,0
"18200",2021-08-26,"31 a 40","F","Sinopharm","Privado",0,1,NA,0
"18201",2021-08-30,"51 a 60","F","Sputnik","Privado",1,3,NA,0
"18202",2021-09-16,"30 o menos","F","Moderna","Público",1,0,NA,0
"18203",2021-09-16,"51 a 60","F","Moderna","Público",0,2,NA,0
"18204",2021-09-16,"51 a 60","M","Moderna","Público",0,1,NA,0
"18205",2021-09-16,"61 a 70","F","Moderna","Público",0,6,NA,0
"18206",2021-09-16,"61 a 70","M","Moderna","Público",0,2,NA,0
"18207",2021-09-16,"71 a 80","F","Moderna","Público",0,11,NA,0
"18208",2021-09-16,"71 a 80","M","Moderna","Público",0,2,NA,0
"18209",2021-09-16,"81 a 90","F","Moderna","Público",0,7,NA,0
"18210",2021-09-16,"81 a 90","M","Moderna","Público",0,3,NA,0
"18211",2021-09-16,"91 o mas","F","Moderna","Público",0,4,NA,0
"18212",2021-09-16,"91 o mas","M","Moderna","Público",0,2,NA,0
"18213",2021-09-17,"71 a 80","M","Moderna","Público",0,7,NA,0
"18214",2021-09-17,"81 a 90","F","Moderna","Público",0,8,NA,0
"18215",2021-09-17,"91 o mas","F","Moderna","Público",0,5,NA,0
"18216",2021-09-20,"30 o menos","F","AstraZeneca","Público",0,568,NA,0
"18217",2021-09-20,"30 o menos","F","Moderna","Público",0,3,NA,0
"18218",2021-09-20,"30 o menos","F","Sinopharm","Público",2379,118,NA,0
"18219",2021-09-20,"30 o menos","F","Sputnik","Público",65,40,NA,0
"18220",2021-09-20,"30 o menos","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",175,0,NA,0
"18221",2021-09-20,"30 o menos","M","AstraZeneca","Público",0,487,NA,0
"18222",2021-09-20,"30 o menos","M","Sinopharm","Público",2617,128,NA,0
"18223",2021-09-20,"30 o menos","M","Sputnik","Público",33,23,NA,0
"18224",2021-09-20,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",191,0,NA,0
"18225",2021-09-20,"31 a 40","F","AstraZeneca","Público",2,148,NA,0
"18226",2021-09-24,"41 a 50","F","AstraZeneca","Público",1,12,NA,0
"18227",2021-09-24,"41 a 50","F","Sinopharm","Público",634,71,NA,0
"18228",2021-09-24,"41 a 50","F","Sputnik","Público",0,21,NA,1
"18229",2021-09-24,"41 a 50","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,0
"18230",2021-09-24,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,203,NA,1
"18231",2021-09-24,"41 a 50","M","AstraZeneca","Privado",1,0,NA,0
"18232",2021-09-24,"41 a 50","M","AstraZeneca","Público",0,10,NA,0
"18233",2021-09-24,"41 a 50","M","Moderna","Público",0,1,NA,0
"18234",2021-09-24,"41 a 50","M","Sinopharm","Público",710,54,NA,0
"18235",2021-09-24,"41 a 50","M","Sputnik","Público",1,4,NA,0
"18236",2021-09-24,"41 a 50","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,0
"18237",2022-01-26,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público nacional",0,0,NA,1
"18238",2022-02-18,"51 a 60","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"18239",2022-02-18,"71 a 80","M","AstraZeneca","Público",0,0,NA,3
"18240",2022-02-21,"81 a 90","M","AstraZeneca","Público",0,0,NA,3
"18241",2022-02-21,"91 o mas","M","AstraZeneca","Público",1,0,NA,2
"18242",2022-02-22,"30 o menos","F","AstraZeneca","Público",6,14,NA,16
"18243",2022-02-22,"30 o menos","F","Moderna","Público",0,17,NA,373
"18244",2022-02-22,"30 o menos","F","Sinopharm","Público",214,455,NA,0
"18245",2022-02-22,"30 o menos","F","Sputnik","Público",4,52,NA,50
"18246",2022-02-22,"30 o menos","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",47,19,NA,36
"18247",2022-02-22,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",30,143,NA,3677
"18248",2022-02-22,"30 o menos","M","AstraZeneca","Público",10,16,NA,15
"18249",2022-02-22,"30 o menos","M","Moderna","Público",1,20,NA,342
"18250",2022-02-22,"30 o menos","M","Sinopharm","Público",219,451,NA,0
"18251",2022-02-22,"30 o menos","M","Sputnik","Público",6,58,NA,25
"18252",2022-02-22,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",42,13,NA,19
"18253",2022-02-22,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",26,160,NA,3688
"18254",2022-02-22,"31 a 40","F","AstraZeneca","Público",5,17,NA,8
"18255",2022-02-22,"31 a 40","F","Moderna","Público",2,15,NA,326
"18256",2022-02-22,"31 a 40","F","Sinopharm","Público",24,73,NA,0
"18257",2022-02-22,"31 a 40","F","Sputnik","Público",1,28,NA,47
"18258",2022-02-22,"31 a 40","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",19,6,NA,31
"18259",2022-02-22,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,41,NA,617
"18260",2022-02-22,"31 a 40","M","AstraZeneca","Público",5,6,NA,17
"18261",2022-02-22,"31 a 40","M","Moderna","Público",1,9,NA,273
"18262",2022-02-22,"31 a 40","M","Sinopharm","Público",35,86,NA,0
"18263",2022-02-22,"31 a 40","M","Sputnik","Público",1,19,NA,28
"18264",2022-02-22,"31 a 40","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",32,9,NA,22
"18265",2022-02-22,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,49,NA,592
"18266",2022-02-22,"41 a 50","F","AstraZeneca","Público",12,13,NA,17
"18267",2022-02-22,"41 a 50","F","Moderna","Público",1,10,NA,269
"18268",2022-02-22,"41 a 50","F","Sinopharm","Público",13,36,NA,0
"18269",2022-02-22,"41 a 50","F","Sputnik","Público",0,17,NA,35
"18270",2022-02-22,"41 a 50","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",10,6,NA,25
"18271",2022-02-22,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,21,NA,501
"18272",2022-02-22,"41 a 50","M","AstraZeneca","Público",0,11,NA,10
"18273",2022-02-22,"41 a 50","M","Moderna","Público",1,9,NA,243
"18274",2022-02-22,"41 a 50","M","Sinopharm","Público",16,50,NA,0
"18275",2022-02-22,"41 a 50","M","Sputnik","Público",1,14,NA,27
"18276",2022-02-22,"41 a 50","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",12,6,NA,16
"18277",2022-02-22,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,26,NA,518
"18278",2022-02-22,"51 a 60","F","AstraZeneca","Público",3,4,NA,11
"18279",2022-02-22,"51 a 60","F","Moderna","Público",1,3,NA,102
"18280",2021-10-25,"61 a 70","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,0
"18281",2021-10-28,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,0,NA,0
"18282",2021-10-29,"61 a 70","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,1
"18283",2021-11-11,"61 a 70","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,1
"18284",2021-11-15,"61 a 70","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,1
"18285",2021-12-04,"30 o menos","F","Sputnik","Público",0,1,NA,0
"18286",2021-12-07,"41 a 50","F","AstraZeneca","Privado",0,0,NA,1
"18287",2021-12-28,"30 o menos","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",0,1,NA,0
"18288",2021-12-28,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,1,NA,0
"18289",2021-12-29,"81 a 90","F","AstraZeneca","Privado",0,0,NA,1
"18290",2022-01-01,"71 a 80","F","AstraZeneca","Público",0,0,NA,1
"18291",2022-01-18,"30 o menos","F","AstraZeneca","Público",59,73,NA,53
"18292",2022-01-18,"30 o menos","F","Moderna","Público",0,1,NA,20
"18293",2022-02-01,"31 a 40","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,232
"18294",2022-02-01,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",1,0,NA,230
"18295",2022-02-01,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,2,NA,1468
"18296",2022-02-01,"31 a 40","M","AstraZeneca","Público",56,67,NA,36
"18297",2022-02-01,"31 a 40","M","Moderna","Público",3,5,NA,2589
"18298",2022-02-01,"31 a 40","M","Sinopharm","Público",107,71,NA,2
"18299",2022-02-01,"31 a 40","M","Sputnik","Público",3,55,NA,2
"18300",2022-02-01,"31 a 40","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,1,NA,284
"18301",2022-02-01,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"18302",2022-02-01,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,2,NA,1512
"18303",2022-02-01,"41 a 50","F","AstraZeneca","Privado",0,0,NA,1
"18304",2022-02-01,"41 a 50","F","AstraZeneca","Público",24,37,NA,38
"18305",2022-02-01,"41 a 50","F","Moderna","Público",2,8,NA,1985
"18306",2022-02-01,"41 a 50","F","Sinopharm","Público",50,44,NA,2
"18307",2022-02-01,"41 a 50","F","Sputnik","Público",0,18,NA,1
"18308",2022-02-01,"41 a 50","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",0,0,NA,130
"18309",2022-02-01,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"18310",2022-02-01,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,2,NA,1492
"18311",2022-02-01,"41 a 50","M","AstraZeneca","Público",25,37,NA,37
"18312",2022-02-01,"41 a 50","M","Moderna","Público",1,5,NA,1848
"18313",2022-02-01,"41 a 50","M","Sinopharm","Público",44,39,NA,0
"18314",2022-02-01,"41 a 50","M","Sputnik","Público",1,23,NA,1
"18315",2022-02-01,"41 a 50","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,159
"18316",2022-02-01,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,1,NA,0
"18317",2022-02-01,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,4,NA,1642
"18318",2022-02-01,"41 a 50","N","Sinopharm","Público",1,0,NA,0
"18319",2022-02-01,"51 a 60","F","AstraZeneca","Privado",0,0,NA,1
"18320",2022-02-01,"51 a 60","F","AstraZeneca","Público",10,18,NA,37
"18321",2022-02-01,"51 a 60","F","Moderna","Público",1,4,NA,871
"18322",2022-02-01,"51 a 60","F","Sinopharm","Público",26,21,NA,0
"18323",2022-02-01,"51 a 60","F","Sputnik","Público",0,6,NA,1
"18324",2022-02-01,"51 a 60","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",0,0,NA,14
"18325",2022-02-01,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,169
"18326",2021-10-01,"51 a 60","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",3,0,NA,0
"18327",2021-10-01,"51 a 60","M","AstraZeneca","Público",3,330,NA,0
"18328",2021-10-01,"51 a 60","M","Sinopharm","Público",20,15,NA,0
"18329",2021-08-10,"71 a 80","F","Moderna","Público nacional",0,2,NA,0
"18330",2021-08-21,"71 a 80","F","AstraZeneca","Público nacional",0,1,NA,0
"18331",2021-09-11,"71 a 80","M","Moderna","Público",0,1,NA,0
"18332",2021-10-09,"41 a 50","M","AstraZeneca","Público",0,1,NA,0
"18333",2021-10-18,"91 o mas","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"18334",2021-10-31,"30 o menos","F","AstraZeneca","Público",52,48,NA,0
"18335",2021-10-31,"30 o menos","F","Sinopharm","Público",5616,72,NA,0
"18336",2021-10-31,"30 o menos","F","Sputnik","Público",0,116,NA,0
"18337",2021-10-31,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",895,468,NA,0
"18338",2021-10-31,"30 o menos","M","AstraZeneca","Público",52,49,NA,0
"18339",2021-10-31,"30 o menos","M","Sinopharm","Público",5690,78,NA,0
"18340",2021-10-31,"30 o menos","M","Sputnik","Público",0,143,NA,0
"18341",2021-10-31,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",946,417,NA,0
"18342",2021-10-31,"31 a 40","F","AstraZeneca","Público",37,59,NA,0
"18343",2021-10-31,"31 a 40","F","Sinopharm","Público",70,53,NA,0
"18344",2021-10-31,"31 a 40","F","Sputnik","Público",2,123,NA,0
"18345",2021-10-31,"31 a 40","M","AstraZeneca","Público",37,47,NA,0
"18346",2021-10-31,"31 a 40","M","Sinopharm","Público",65,37,NA,0
"18347",2021-10-31,"31 a 40","M","Sputnik","Público",0,152,NA,0
"18348",2021-10-31,"31 a 40","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"18349",2021-10-31,"41 a 50","F","AstraZeneca","Público",16,36,NA,0
"18350",2021-10-31,"41 a 50","F","Sinopharm","Público",33,22,NA,0
"18351",2021-10-31,"41 a 50","F","Sputnik","Público",0,45,NA,0
"18352",2021-10-31,"41 a 50","M","AstraZeneca","Público",26,26,NA,1
"18353",2021-10-31,"41 a 50","M","Sinopharm","Público",30,39,NA,0
"18354",2021-10-31,"41 a 50","M","Sputnik","Público",0,62,NA,0
"18355",2021-10-31,"51 a 60","F","AstraZeneca","Público",7,17,NA,0
"18356",2021-10-31,"51 a 60","F","Sinopharm","Público",18,16,NA,0
"18357",2021-10-31,"51 a 60","F","Sputnik","Público",0,28,NA,0
"18358",2021-10-31,"51 a 60","M","AstraZeneca","Público",16,12,NA,0
"18359",2021-10-31,"51 a 60","M","Sinopharm","Público",24,18,NA,0
"18360",2021-10-31,"51 a 60","M","Sputnik","Público",0,31,NA,0
"18361",2021-10-31,"61 a 70","F","AstraZeneca","Público",3,2,NA,0
"18362",2021-10-31,"61 a 70","F","Sinopharm","Público",3,7,NA,0
"18363",2021-10-31,"61 a 70","F","Sputnik","Público",0,20,NA,0
"18364",2021-10-31,"61 a 70","M","AstraZeneca","Público",2,8,NA,1
"18365",2021-10-31,"61 a 70","M","Sinopharm","Público",2,8,NA,0
"18366",2021-10-31,"61 a 70","M","Sputnik","Público",0,16,NA,0
"18367",2021-10-31,"71 a 80","F","AstraZeneca","Público",6,4,NA,0
"18368",2021-10-31,"71 a 80","F","Sinopharm","Público",4,4,NA,0
"18369",2021-10-31,"71 a 80","F","Sputnik","Público",0,6,NA,0
"18370",2021-10-31,"71 a 80","M","AstraZeneca","Público",4,3,NA,0
"18371",2021-10-31,"71 a 80","M","Sinopharm","Público",1,7,NA,0
"18372",2021-10-31,"71 a 80","M","Sputnik","Público",0,1,NA,0
"18373",2021-10-31,"81 a 90","F","AstraZeneca","Público",2,2,NA,0
"18374",2021-10-31,"81 a 90","F","Sinopharm","Público",0,1,NA,0
"18375",2021-10-31,"81 a 90","F","Sputnik","Público",0,2,NA,0
"18376",2021-10-31,"81 a 90","M","AstraZeneca","Público",0,3,NA,0
"18377",2021-10-31,"81 a 90","M","Sinopharm","Público",1,1,NA,0
"18378",2021-10-31,"91 o mas","F","Sinopharm","Público",2,0,NA,0
"18379",2021-10-31,"91 o mas","M","Sinopharm","Público",1,0,NA,0
"18380",2021-10-31,"91 o mas","M","Sputnik","Público",0,1,NA,0
"18381",2021-11-26,"30 o menos","M","Sinopharm","Público",1039,2858,NA,2
"18382",2021-11-26,"30 o menos","M","Sputnik","Público",0,122,NA,0
"18383",2021-11-26,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"18384",2021-11-26,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",146,661,NA,0
"18385",2021-11-26,"31 a 40","F","AstraZeneca","Público",52,144,NA,1234
"18386",2021-11-26,"31 a 40","F","Sinopharm","Público",54,84,NA,1
"18387",2021-11-26,"31 a 40","F","Sputnik","Público",0,91,NA,1
"18388",2021-11-26,"31 a 40","M","AstraZeneca","Público",51,174,NA,545
"18389",2021-11-26,"31 a 40","M","Sinopharm","Público",78,51,NA,0
"18390",2021-11-26,"31 a 40","M","Sputnik","Público",0,103,NA,0
"18391",2021-11-26,"31 a 40","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"18392",2021-11-26,"41 a 50","F","AstraZeneca","Público",51,84,NA,1125
"18393",2021-11-26,"41 a 50","F","Sinopharm","Público",48,51,NA,0
"18394",2022-02-22,"51 a 60","F","Sinopharm","Público",6,24,NA,0
"18395",2022-02-22,"51 a 60","F","Sputnik","Público",1,10,NA,12
"18396",2022-02-22,"51 a 60","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",4,2,NA,12
"18397",2021-06-30,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,1,NA,0
"18398",2021-07-10,"51 a 60","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"18399",2021-07-15,"71 a 80","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18400",2021-07-21,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18401",2021-07-21,"41 a 50","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"18402",2021-08-05,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"18403",2021-08-29,"71 a 80","F","Moderna","Público",0,1,NA,0
"18404",2021-09-04,"91 o mas","M","AstraZeneca","Público",0,1,NA,0
"18405",2021-10-21,"61 a 70","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"18406",2021-11-29,"30 o menos","M","Sinopharm","Privado",0,1,NA,0
"18407",2021-12-20,"81 a 90","F","AstraZeneca","Privado",0,0,NA,1
"18408",2022-01-06,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,1,NA,0
